0	1
1	2
2	3
3	4
4	1
5	2
6	0
7	0
8	1
9	2
10	3
11	2
12	1
13	2
14	1
15	2
16	3
17	4
18	3
19	2
20	1
21	0
22	1
23	2
24	3
25	4
26	3
27	2
28	3
29	2
30	1
31	0
32	0
33	1
34	0
35	0
36	1
37	2
38	1
39	2
40	1
41	2
42	3
43	2
44	1
45	0
46	1
47	0
48	0
49	1
50	2
51	1
52	2
53	1
54	2
55	1
56	0
57	0
58	1
59	0
60	0
61	1
62	2
63	3
64	4
65	3
66	4
67	3
68	2
69	3
70	2
71	1
72	0
73	0
74	1
75	2
76	3
77	2
